gender,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,age,race
1,5,9,9,7,8,7,6,30,3
1,7,8,9,7,10,8,7,30,3
1,7,7,7,8,7,7,8,30,3
1,6,10,10,10,8,7,7,30,3
1,5,10,9,6,7,6,5,31,2
1,5,6,7,4,6,4,5,31,2
1,10,10,10,10,10,10,10,31,2
1,4,4,4,4,4,2,2,31,2
1,2,9,7,2,7,2,2,31,2
1,7,9,9,7,9,6,7,31,2
1,6,8,8,5,6,6,6,31,2
1,6,8,6,6,8,8,6,31,2
1,4,6,6,4,4,4,3,31,2
1,5,9,9,7,8,7,6,31,2
1,5,10,10,10,9,9,7,31,2
1,6,6,7,6,6,6,6,31,2
1,6,7,7,7,7,7,7,31,2
1,6,7,9,7,8,6,7,29,4
1,6,9,10,9,8,7,7,29,4
1,7,7,7,7,7,7,5,29,4
1,4,6,6,7,6,5,5,29,4
1,8,10,10,6,8,2,5,29,4
1,7,8,8,9,7,5,6,29,4
1,6,8,9,6,8,7,8,29,4
1,6,8,7,7,9,8,8,29,4
1,1,7,7,7,7,7,7,29,4
1,9,8,8,9,7,8,7,29,4
1,6,8,8,8,8,7,8,29,4
1,5,5,7,5,9,4,4,29,4
1,6,7,7,7,7,7,7,29,4
1,8,8,8,8,7,7,6,29,4
0,6,8,9,8,9,3,3,22,6
0,3,7,5,5,4,4,6,22,6
0,5,7,8,6,7,3,7,22,6
0,9,9,8,9,7,9,9,22,6
0,5,10,6,7,7,4,5,22,6
0,9,9,7,8,8,5,6,23,2
0,7,6,6,5,4,4,6,23,2
0,8,7,7,7,2,3,7,23,2
0,7,8,6,8,6,4,8,23,2
0,9,8,9,9,6,7,9,23,2
0,9,10,7,9,7,7,9,23,2
0,4,6,7,2,2,1,4,24,4
0,9,7,8,6,6,5,8,24,4
0,7,7,5,3,7,3,3,24,4
0,6,6,9,6,7,4,6,24,4
0,9,9,9,6,7,5,7,24,4
0,3,8,5,4,4,4,4,24,4
0,2,6,8,4,3,1,3,34,2
0,5,6,8,5,6,3,6,34,2
0,6,7,7,6,6,3,6,34,2
0,6,9,8,7,8,6,2,34,2
0,6,10,8,7,7,6,6,34,2
0,8,8,8,8,9,7,8,27,2
0,6,7,6,6,6,4,5,27,2
0,6,7,7,6,5,3,6,27,2
0,6,8,7,7,6,3,7,27,2
0,9,9,8,9,8,9,9,27,2
0,8,8,8,9,7,8,8,27,2
0,5,8,7,4,8,8,5,27,2
0,6,8,9,3,6,3,3,34,2
0,6,8,8,6,5,3,7,34,2
0,5,8,6,5,4,7,7,34,2
0,6,7,8,6,3,4,6,34,2
0,6,7,6,5,5,5,6,34,2
0,5,8,7,6,6,5,5,34,2
0,8,6,8,10,9,2,3,26,4
0,8,7,8,7,7,4,8,26,4
0,5,7,7,7,5,5,7,26,4
0,6,6,4,8,3,4,7,26,4
0,6,7,7,8,7,5,7,26,4
0,8,9,8,10,9,10,9,26,4
0,6,7,7,8,9,7,7,26,4
0,8,9,9,9,9,7,7,29,4
0,9,8,7,7,6,4,8,29,4
0,5,6,5,5,4,3,5,29,4
0,6,7,7,8,7,5,7,29,4
0,2,9,7,9,9,9,8,29,4
0,8,10,8,8,8,8,8,29,4
0,7,8,8,8,7,7,8,26,3
0,8,5,7,5,3,1,4,26,3
0,9,8,8,7,7,6,7,26,3
0,8,6,6,6,3,5,7,26,3
0,8,7,7,6,6,5,8,26,3
0,9,8,9,9,7,8,9,26,3
0,7,8,7,8,7,8,7,26,3
0,8,9,8,8,8,8,8,26,3
1,4,8,9,7,8,2,5,27,2
1,6,6,6,5,5,5,5,27,2
1,6,7,8,6,7,5,7,27,2
1,4,2,4,2,1,0,2,27,2
1,8,8,9,8,9,7,7,27,2
1,7,9,9,6,6,8,8,27,2
1,7,7,7,7,5,7,7,27,2
1,5,6,8,7,6,6,7,27,2
1,4,6,7,3,2,7,6,27,2
1,7,8,8,7,9,5,7,28,2
1,6,7,7,6,7,6,6,28,2
1,7,7,7,9,9,9,8,28,2
1,7,8,6,6,7,5,6,28,2
1,8,9,9,8,9,8,8,28,2
1,7,6,6,7,8,7,6,28,2
1,7,7,6,6,5,5,6,28,2
1,5,7,8,6,7,5,6,28,2
1,3,6,6,5,9,5,7,28,2
1,4,6,10,6,6,7,6,32,2
1,2,6,8,4,8,3,3,32,2
1,4,6,9,3,9,5,7,32,2
1,8,9,10,9,10,8,7,32,2
1,7,6,9,8,7,7,8,32,2
1,5,7,6,5,6,3,6,32,2
1,4,7,10,7,8,5,6,32,2
1,3,2,6,2,2,7,3,32,2
1,4,8,7,5,6,2,4,25,2
1,3,7,5,4,4,4,3,25,2
1,4,7,5,5,7,7,6,25,2
1,2,6,5,2,3,2,3,25,2
1,7,9,9,9,10,6,7,25,2
1,5,9,7,7,5,6,7,25,2
1,4,4,4,5,5,4,5,25,2
1,4,9,8,6,6,4,6,25,2
1,3,8,7,5,5,2,4,25,4
1,3,7,7,4,7,3,6,25,4
1,6,9,8,6,8,2,5,25,4
1,5,8,8,5,7,5,6,25,4
1,6,8,8,5,6,7,6,25,4
1,4,5,5,4,7,3,4,25,4
1,5,10,10,9,6,7,8,25,4
1,1,7,6,2,2,3,2,25,4
1,5,6,6,8,6,2,6,27,6
1,7,6,6,8,7,7,7,27,6
1,7,5,6,8,9,6,7,27,6
1,7,8,7,6,6,8,7,27,6
1,9,8,9,8,9,7,8,27,6
1,8,8,7,8,9,6,8,27,6
1,5,4,5,7,6,5,6,27,6
1,10,6,8,9,7,5,7,27,6
1,5,3,6,7,10,3,7,27,6
1,4,8,7,8,9,8,7,33,6
1,2,5,5,2,5,2,2,33,6
1,4,7,7,5,9,4,5,33,6
1,3,7,8,4,3,2,2,33,6
1,6,8,9,8,10,6,7,33,6
1,6,8,8,6,8,5,6,33,6
1,5,5,6,5,7,6,6,33,6
1,5,8,9,6,10,5,6,33,6
1,7,5,8,5,8,7,5,25,6
1,3,7,7,6,9,5,5,25,6
1,7,6,7,6,7,8,7,25,6
1,6,8,10,8,10,9,8,25,6
1,9,8,9,9,10,10,9,25,6
1,7,8,9,7,8,7,7,25,6
1,7,5,5,6,5,7,6,25,6
1,8,6,10,9,10,9,8,25,6
1,7,7,7,6,9,7,7,25,6
1,5,9,8,7,8,5,5,33,6
1,5,6,6,7,5,5,7,33,6
1,6,8,8,6,7,6,6,33,6
1,5,7,8,6,6,7,6,33,6
1,5,5,5,4,4,3,5,33,6
1,7,7,9,6,8,5,6,33,6
1,3,6,7,5,3,7,6,33,6
0,4,8,8,7,6,3,6,28,3
0,7,9,8,9,8,7,9,28,3
0,7,8,8,6,6,7,7,28,3
0,6,9,8,7,9,8,8,28,3
0,7,7,8,7,8,8,8,28,3
0,6.5,8,9,10,8,4,3,28,3
0,7,8,7,7,8,5,5,28,3
0,10,8,8,8,5,5,8,28,3
0,7,7,7,7,8,7,7,28,3
0,9,9,9,9,9,9,9,28,3
0,5,5,5,5,4,4,4.5,28,3
0,4,6,5,8,5,5,5,28,3
0,7,6,6,5,7,2,5,28,3
0,8,7,6,5,4,4,3,28,3
0,6,10,8,9,8,7,7,28,3
0,6,10,6,6,6,5,7,28,3
0,8,8,7,8,7,8,8,28,3
0,1,7,8,5,7,4,3,33,4
0,5,6,8,7,7,8,6,33,4
0,6,6,7,5,6,7,6,33,4
0,4,7,7,2,6,3,5,33,4
0,5,7,7,5,8,3,5,33,4
0,4,7,7,4,6,4,3,33,4
0,2,7,7,3,7,2,4,33,4
0,3,6,8,4,5,4,4,33,4
0,3,3,3,6,6,1,1,33,4
0,5,5,5,4,4,4,4.5,33,4
0,3,6,6,4,4,5,4,33,4
0,2,3,6,2,6,2,3,33,4
0,2,5,6,5,5,4,4,33,4
0,5,9,8,7,6,6,7,33,4
0,4,10,8,6,7,7,8,33,4
0,4,6,7,6,5,8,6,33,4
0,8,8,9,7,8,5,8,22,2
0,6,7,10,6,9,3,5,22,2
0,5,5,6,6,5,6,5,22,2
0,3,8,10,3,6,4,5,22,2
0,6,6,8,7,8,3,6,22,2
0,6,5,8,7,8,4,3,22,2
0,3,7,8,6,6,6,3,22,2
0,6,5,7,6,5,5,7,22,2
0,7,7,7,7,7,5,7,22,2
0,10,10,10,10,10,10,9,22,2
0,8,8,8,8,8,8,8,22,2
0,8,8,7,8,7,9,8,22,2
0,5,5,7,5,5,5,5,22,2
0,5,9,8,7,6,5,8,22,2
0,3,6,6,5,6,4,4,22,2
0,6,9,8,7,7,7,7,22,2
0,5,10,7,4,4,4,5,22,2
0,6,8,8,6,5,6,6,22,2
0,6,5,5,8,4,8,5,26,4
0,2,4,6,4,6,4,4,26,4
0,5,5,6,5,5,5,5,26,4
0,7,6,5,5,4,6,5,26,4
0,7,6,5,5,5,2,5,26,4
0,5,5,7,3,6,4,2,26,4
0,8,7,8,5,6,7,6,26,4
0,5,4,4,3,5,2,6,26,4
0,6,7,7,5,5,5,5,26,4
0,9,9,9,9,9,9,9,26,4
0,3,3,3,3,3,3,3,26,4
0,7,7,5,5,6,9,7,26,4
0,5,7,3,4,5,5,5,26,4
0,7,4,7,4,7,3,4,26,4
0,3,6,6,4,4,5,4,26,4
0,5,9,8,7,7,6,6,26,4
0,5,10,8,4,6,4,5,26,4
0,5,7,6,5,5,4,5,26,4
0,7,6,8,5,5,8,7,24,4
0,6,5,7,6,5,6,6,24,4
0,7,8,9,7,8,8,8,24,4
0,8,7,8,7,8,3,7,24,4
0,7,7,8,6,9,6,6,24,4
0,7,8,8,7,7,6,7,24,4
0,7,5,7,3,10,2,3,24,4
0,8,7,7,7,7,7,7,24,4
0,9,9,9,9,9,9,6,24,4
0,6,6,6,6,6,6,6,24,4
0,6,7,6,6,5,5,6,24,4
0,6,6,6,6,5,5,6,24,4
0,6,8,8,8,7,7,7,24,4
0,7,8,8,7,6,8,7,24,4
0,5,8,8,7,6,6,6,24,4
0,6,10,7,5,6,4,6,24,4
0,6,8,9,6,7,4,6,24,4
0,7,6,7,5,8,1,6,24,2
0,6,8,8,8,8,8,7,24,2
0,6,6,7,5,6,7,6,24,2
0,6,5,4,5,3,6,5,24,2
0,8,8,7,7,5,4,4,24,2
0,6,6,6,6,5,7,5,24,2
0,6,7,5,5,6,7,8,24,2
0,8,8,8,8,8,7,7,24,2
0,10,10,10,10,10,10,9,24,2
0,8,8,8,8,8,8,8,24,2
0,8,6,7,6,6,6,7,24,2
0,4,5,6,5,6,5,5,24,2
0,7,8,6,6,6,5,7,24,2
0,6,7,7,7,6,6,5,24,2
0,6,7,6,6,6,6,6,24,2
0,9,10,7,7,10,5,8,24,2
0,7,7,6,6,5,5,6,24,2
0,8,7,8,8,8,6,7,25,6
0,7,6,5,6,7,6,8,25,6
0,7,6,6,5,6,7,8,25,6
0,6,10,9,8,8,5,7,25,6
0,7,6,8,7,5,4,4,25,6
0,8,8,8,9,6,6,9,25,6
0,5,7,6,6,7,4,7,25,6
0,8,8,8,8,8,7,8,25,6
0,10,9,9,9,9,6,10,25,6
0,7,7,7,7,7,7,6.5,25,6
0,8,6,5,4,4,4,5,25,6
0,5,6,5,5,5,5,4,25,6
0,7,6,7,2,7,2,6,25,6
0,7,7,7,6,6,4,6,25,6
0,5,8,8,7,6,6,6,25,6
0,7,9,8,9,6,7,9,25,6
0,5,8,7,8,6,7,6,25,6
0,4,5,8,6,8,4,4,25,2
0,8,7,8,5,6,5,5,25,2
0,10,10,10,10,10,10,10,25,2
0,6,5,5,3,5,5,8,25,2
0,9,1,6,3,4,2,1,25,2
0,7,7,9,7,8,6,6,25,2
0,5,5,7,4,9,8,6,25,2
0,10,9,9,9,9,9,9,25,2
0,9,9,9,9,9,9,9,25,2
0,7,6,6,6,6,4,5,25,2
0,4,5,5,5,6,5,4,25,2
0,4,3,7,5,5,5,5,25,2
0,3,3,8,5,7,8,3,25,2
0,6,7,7,6,6,6,6,25,2
0,7,9,9,4,5,4,5,25,2
0,5,5,6,4,6,4,4,25,2
0,2,8,8,7,8,9,7,27,4
0,3,7,8,6,10,2,4,27,4
0,5,6,8,5,7,8,7,27,4
0,7,7,8,7,5,6,9,27,4
0,5,5,5,3,5,5,5,27,4
0,6,7,8,8,7,5,5,27,4
0,7,7,8,7,8,7,7,27,4
0,6,7,9,5,9,5,6,27,4
0,10,9,9,9,9,9,10,27,4
0,7,7,7,7,7,7,6,27,4
0,6,6,6,6,6,6,6,27,4
0,7,8,8,6,6,6,7,27,4
0,4,6,5,4,5,5,5,27,4
0,5,3,4,2,5,2,4,27,4
0,4,6,9,7,8,5,6,27,4
0,6,8,8,6,6,7,6,27,4
0,5,10,9,5,6,4,7,27,4
0,3,6,8,6,6,4,4,27,4
0,2,7,7,5,5,4,4,26,4
0,3,0,6,5,4,5,6,26,4
0,6,6,7,5,6,7,6,26,4
0,8,10,9,7,5,8,9,26,4
0,5,5,6,5,5,2,5,26,4
0,7,8,10,9,7,8,4,26,4
0,7,7,8,7,7,7,7,26,4
0,3,7,9,3,5,3,5,26,4
0,6,6,6,6,6,6,8,26,4
0,6,6,6,6,6,6,6,26,4
0,4,6,5,4,5,7,4,26,4
0,4,6,6,5,6,5,5,26,4
0,4,2,6,2,7,2,3,26,4
0,5,7,8,6,7,3,4,26,4
0,6,7,8,7,6,6,6,26,4
0,5,9,7,4,6,4,5,26,4
0,5,6,7,6,5,5,5,26,4
0,2,8,9,9,8,5,8,29,2
0,4,6,7,6,2,5,5,29,2
0,4,7,8,5,8,7,5,29,2
0,5,6,7,3,6,6,6,29,2
0,5,5,6,7,7,2,6,29,2
0,6,8,9,3,7,4,5,29,2
0,3,7,7,5,7,4,4,29,2
0,6,7,7,5,3,4,8,29,2
0,7,7,7,7,7,7,7,29,2
0,10,10,10,10,10,10,10,29,2
0,7,7,7,7,7,7,7,29,2
0,6,8,6,6,5,6,6,29,2
0,4,7,7,6,5,5,6,29,2
0,6,9,9,7,6,8,8,29,2
0,3,5,6,5,6,3,3,29,2
0,5,10,9,7,6,6,5,29,2
0,10,10,10,4,5,4,5,29,2
0,3,8,7,4,4,3,3,29,2
0,2,8,8,9,7,4,8,26,1
0,7,8,9,9,8,9,7,26,1
0,6,6,7,5,7,7,7,26,1
0,8,5,7,8,7,8,8,26,1
0,8,8,8,8,8,2,8,26,1
0,8,8,8,9,6,4,8,26,1
0,6,7,8,8,7,5,7,26,1
0,6,7,9,7,8,6,8,26,1
0,8,8,8,8,8,8,8,26,1
0,1,1,1,1,1,1,1,26,1
0,6,6,6,6,6,6,6,26,1
0,8,7,8,7,5,8,5,26,1
0,6,5,7,7,6,7,7,26,1
0,7,9,8,8,5,7,8,26,1
0,5,7,8,7,7,8,7,26,1
0,5,10,8,8,6,6,6,26,1
0,6,10,10,8,7,6,7,26,1
0,4,8,8,8,7,5,6,26,1
0,5,6,5,5,7,3,4,26,2
0,6,7,8,8,9,8,6,26,2
0,5,8,7,7,5,6,5,26,2
0,8,9,6,8,5,7,9,26,2
0,3,5,7,5,5,2,5,26,2
0,7,7,9,7,6,6,6,26,2
0,7,7,7,8,7,7,8,26,2
0,5,4,6,3,3,2,4,26,2
0,7,7,7,7,7,7,7,26,2
0,10,10,10,10,10,10,10,26,2
0,7,7,7,7,7,7,7,26,2
0,8,8,8,8,7,10,9,26,2
0,3,4,5,3,3,5,4,26,2
0,8,8,5,5,6,7,7,26,2
0,3,5,7,5,7,4,3,26,2
0,5,8,7,6,6,6,5,26,2
0,6,10,10,7,7,4,7,26,2
0,5,6,7,6,6,3,5,26,2
0,5,7,9,4,8,9,7,32,2
0,4,3,2,0,4,2,2,32,2
0,6,6,7,4,5,7,6,32,2
0,3,4,6,2,3,4,3,32,2
0,5,8,7,5,9,3,6,32,2
0,5,5,7,5,5,8,6,32,2
0,6,7,9,3,4,3,6,32,2
0,3,7,8,3,8,3,4,32,2
0,6,8,8,5,3,3,5,32,2
0,7,7,7,0,7,0,7,32,2
0,10,10,10,10,10,10,10,32,2
0,7,7,7,7,7,7,7,32,2
0,5,9,7,5,5,6,6,32,2
0,3,6,5,3,5,3,3,32,2
0,3,4,5,3,3,2,3,32,2
0,3,5,6,3,5,4,3,32,2
0,4,9,9,6,6,6,5,32,2
0,5,7,7,3,5,3,4,32,2
0,4,5,4,3,4,2,3,32,2
0,8,8,9,7,7,6,8,28,2
0,8,9,8,8,7,9,8,28,2
0,6,6,8,6,6,8,7,28,2
0,9,9,6,5,4,3,7,28,2
0,8,7,8,8,8,3,7,28,2
0,8,7,8,7,7,4,6.5,28,2
0,8,7,7,8,5,5,7,28,2
0,9,10,10,8,7,8,9,28,2
0,7,7,7,7,7,7,7,28,2
0,10,10,10,10,10,10,10,28,2
0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,28,2
0,7,6,7,6,5,5,6,28,2
0,8,9,8,8,3,6,8,28,2
0,4,7,7,7,7,8,6,28,2
0,7,9,9,8,5,8,7,28,2
0,7,10,8,5,7,4,7,28,2
0,6,7,6,5,4,3,5,28,2
0,9,7,5,6,5,7,6,26,4
0,3,2,3,2,4,2,4,26,4
0,5,6,7,5,6,5,5,26,4
0,5,8,3,5,3,4,6,26,4
0,6,7,8,4,5,4,4,26,4
0,5,5,5,5,5,5,4,26,4
0,5,5,6,7,8,3,3,26,4
0,5,5,5,5,5,5,1,26,4
0,6,6,6,6,6,6,6,26,4
0,9,9,9,9,6,10,9,26,4
0,3,6,3,3,3,3,4,26,4
0,7,6,5,5,6,3,5,26,4
0,4,5,5,5,3,3,3,26,4
0,6,9,8,7,6,6,7,26,4
0,5,10,7,4,5,4,3,26,4
0,7,6,7,7,8,6,6,26,4
0,10,9,9,6,9,6,10,24,3
0,8,9,9,8,10,9,9,24,3
0,9,7,8,7,8,6,9,24,3
0,8,9,8,8,7,7,8,24,3
0,8,9,9,8,9,6,8,24,3
0,6,7,7,7,7,7,7,24,3
0,10,8,8,8,10,5,8,24,3
0,9,9,9,9,9,9,9,24,3
0,10,10,10,10,10,10,10,24,3
0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,24,3
0,9,9,9,9,7,9,9,24,3
0,5,5,6,5,5,5,6,24,3
0,10,9,8,6,5,8,8,24,3
0,9,8,8,8,7,7,8,24,3
0,9,9,9,9,8,8,8,24,3
0,8,10,7,7,7,6,7,24,3
0,9,8,9,6,6,7,8,24,3
0,9,9,8,5,6,7,9,24,2
0,8,9,8,7,6,7,8,24,2
0,8,6,7,5,7,8,8,24,2
0,9,10,8,9,7,8,9,24,2
0,5,6,8,7,9,2,5,24,2
0,8,7,9,8,9,4,6,24,2
0,8,8,8,8,7,6,8,24,2
0,8,10,10,7,7,8,9,24,2
0,8,8,9,9,9,9,6,24,2
0,8,8,8,8,8,8,8,24,2
0,8,8,8,8,8,7,8,24,2
0,6,7,7,6,5,5,6,24,2
0,9,9,10,9,8,9,9,24,2
0,7,6,7,6,5,5,6,24,2
0,6,8,8,6,6,7,7,24,2
0,7,8,7,6,7,5,5,24,2
0,8,6,8,7,6,6,7,24,2
0,4,7,7,5,7,5,5,23,4
0,4,6,7,4,5,4,5,23,4
0,7,6,8,6,7,8,8,23,4
0,7,9,8,7,5,5,7,23,4
0,6,6,6,7,8,2,5,23,4
0,7,8,9,8,7,4,5,23,4
0,8,7,8,8,7,7,8,23,4
0,7,9,10,6,9,9,8,23,4
0,9,9,9,9,9,9,8,23,4
0,5,5,9,5,9,9,6,23,4
0,6,6,6,6,6,6,6,23,4
0,7,7,7,7,5,6,6,23,4
0,4,6,5,6,5,3,5,23,4
0,5,5,7,5,5,5,5,23,4
0,4,6,8,5,5,6,3,23,4
0,6,8,8,7,6,6,7,23,4
0,7,10,8,4,5,4,5,23,4
0,6,7,6,5,5,5,5,23,4
0,7,6,5,6,4,4,4,23,2
0,6,0,4,6,5,7,6,23,2
0,7,5,6,6,6,5,6,23,2
0,7,4,4,9,8,8,8,23,2
0,5,5,7,5,8,2,5,23,2
0,9,7,6,4,6,3,4,23,2
0,6,6,6,5,4,5,6,23,2
0,5,6,7,4,6,2,4,23,2
0,8,8,8,8,8,8,8,23,2
0,10,9,9,9,9,9,9,23,2
0,6,6,6,6,6,6,6,23,2
0,9,6,8,9,6,7,8.5,23,2
0,5,7,3,3,3,3,3,23,2
0,5,5,4,3,2,1,2,23,2
0,3,5,6,6,5,4,4,23,2
0,5,8,7,6,5,6,6,23,2
0,7,10,7,7,7,6,7,23,2
0,8,7,6,8,5,7,7,23,2
0,9,8,7,7,6,5,8,25,2
0,8,7,8,7,8,7,8,25,2
0,7,4,6,6,7,7,7,25,2
0,7,6,5,6,8,6,6,25,2
0,7,7,7,4,5,2,5,25,2
0,7,9,5,7,6,5,7,25,2
0,6,6,6,6,7,5,5,25,2
0,9,6,3,6,5,4,6,25,2
0,9,9,8,8,7,7,8,25,2
0,10,10,10,10,10,10,10,25,2
0,8,8,8,8,8,8,8,25,2
0,10,7,9,8,7,6,8,25,2
0,7,4,4,4,4,4,4,25,2
0,6,4,4,6,3,2,4,25,2
0,8,6,6,6,5,3,6,25,2
0,7,8,7,6,7,7,7,25,2
0,6,10,6,9,7,7,7,25,2
1,6,6,7,6,5,2,6,29,2
1,5,6,7,6,7,5,5,29,2
1,6,6,6,2,5,2,4,29,2
1,6,7,6,6,6,6,6,29,2
1,7,7,6,5,5,5,6,29,2
1,5,7,8,6,8,0,3,29,2
1,5,3,9,4,4,3,3,29,2
1,7,8,9,6,7,4,7,29,2
1,5,7,8,5,8,7,6,29,2
1,6,8,8,6,5,7,6,29,2
1,9,9,9,9,8,7,8,29,2
1,8,10,10,9,10,5,8,29,2
1,3,6,6,5,6,3,2,29,2
1,6,6,6,4,4,9,6,29,2
1,4,5,6,5,5,5,5,29,2
1,6,8,8,6,9,8,7,29,2
1,5,6,6,4,5,6,6,29,2
1,6,6,7,5,5,6,6,29,2
1,4,4,7,6,7,6,4,29,2
1,4,5,6,6,6,6,6,24,3
1,6,7,7,7,7,8,7,24,3
1,4,3,3,3,4,2,3,24,3
1,6,6,6,6,6,6,6,24,3
1,6,7,6,5,6,4,6,24,3
1,5,7,7,7,7,2,3,24,3
1,5,6,7,5,5,3,4,24,3
1,5,6,7,6,6,6,7,24,3
1,7,7,8,7,8,4,7,24,3
1,8,9,8,7,8,5,7,24,3
1,6,8,8,8,7,6,8,24,3
1,5,6,6,4,4,3,5,24,3
1,4,4,6,4,4,1,2,24,3
1,4,6,5,5,5,4,5,24,3
1,8,7,7,8,8,8,8,24,3
1,8,8,7,7,6,7,8,24,3
1,4,5,5,5,5,4,5,24,3
1,5,4,4,5,5,6,6,24,3
1,4,6,7,8,9,8,7,24,3
1,7,6,9,4,9,3,2,21,2
1,6,7,7,5,6,5,6,21,2
1,8,7,6,5,4,3,4,21,2
1,6,6,7,6,7,6,6,21,2
1,6,6,7,4,6,5,6,21,2
1,5,5,6,6,6,6,4,21,2
1,6,8,7,5,4,2,5,21,2
1,7,8,8,5,8,4,5,21,2
1,6,8,7,6,7,6,7,21,2
1,8,8,8,8,7,7,7,21,2
1,6,8,8,5,8,5,5,21,2
1,5,10,9,7,7,7,8,21,2
1,5,6,7,5,8,5,5,21,2
1,8,6,10,5,6,8,6,21,2
1,6,5,7,4,7,4,5,21,2
1,6,7,8,4,10,4,4,21,2
1,5,8,7,5,6,4,5,21,2
1,6,4,5,5,4,4,5,21,2
1,7,6,8,7,7,6,7,21,2
1,2,4,5,5,5,1,3,26,2
1,6,6,7,6,7,4,6,26,2
1,8,7,6,5,5,3,7,26,2
1,6,6,6,6,6,6,6,26,2
1,6,5,6,7,6,5,6,26,2
1,3,5,6,6,6,2,6,26,2
1,7,10,10,6,3,9,8,26,2
1,7,2,8,8,5,7,8,26,2
1,7,7,8,7,8,6,8,26,2
1,8,10,9,8,7,8,9,26,2
1,7,7,8,8,7,6,7,26,2
1,5,9,7,7,7,3,7,26,2
1,5,6,7,6,6,6,6,26,2
1,6,5,8,4,6,8,8,26,2
1,4,6,7,5,4,1,4,26,2
1,5,6,6,6,7,6,5,26,2
1,7,8,9,7,8,8,8,26,2
1,6,8,9,6,8,3,8,26,2
1,7,7,8,7,6,8,7,26,2
1,4,4,7,4,4,5,4,26,2
1,6,8,9,7,8,6,6,26,2
1,2,1,1,1,9,5,1,25,2
1,7,7,8,8,7,5,8,25,2
1,9,5,8,7,5,4,8,25,2
1,6,6,6,6,6,6,6,25,2
1,6,6,6,6,7,4,5,25,2
1,5,6,6,6,6,7,6,25,2
1,8,9,10,5,4,9,7,25,2
1,7,3,10,10,7,7,8,25,2
1,9,9,10,10,8,3,9,25,2
1,8,8,8,8,7,6,8,25,2
1,8,7,8,7,6,7,8,25,2
1,8,8,8,8,8,0,7,25,2
1,6,6,7,7,6,6,6,25,2
1,5,6,6,5,6,4,7,25,2
1,6,6,5,5,6,6,6,25,2
1,8,7,7,6,7,7,8,25,2
1,5,6,7,6,7,7,6,25,2
1,6,5,7,5,6,5,6,25,2
1,7,7,8,7,8,7,8,25,2
1,1,2,8,1,8,1,2,32,2
1,5,6,6,5,7,6,6,32,2
1,4,5,5,2,5,2,3,32,2
1,5,5,5,5,5,5,5,32,2
1,4,7,7,4,6,6,6,32,2
1,2,7,8,5,8,0,3,32,2
1,7,7,8,6,5,6,7,32,2
1,6,8,7,7,5,4,5,32,2
1,5,7,7,6,6,4,6,32,2
1,6,8,8,8,8,3,7,32,2
1,4,7,7,7,7,3,7,32,2
1,3,6,7,7,7,3,6,32,2
1,5,6,6,5,5,7,6,32,2
1,4,6,5,5,5,5,5,32,2
1,5,8,9,6,8,3,6,32,2
1,5,6,5,4,5,6,5,32,2
1,4,4,6,4,4,2,4,32,2
1,5,4,10,6,10,6,7,32,2
1,4,2,5,1,8,7,6,25,2
1,7,6,7,7,8,6,7,25,2
1,9,8,8,6,8,4,8,25,2
1,6,6,6,6,6,5,6,25,2
1,8,7,7,6,7,7,8,25,2
1,6,6,7,7,7,8,6,25,2
1,5,6,10,8,7,7,7,25,2
1,5,1,8,4,5,2,5,25,2
1,8,6,8,8,8,5,6,25,2
1,7,7,8,7,6,4,7,25,2
1,9,9,8,9,7,5,8,25,2
1,7,8,8,8,7,5,7,25,2
1,6,4,5,5,6,3,6,25,2
1,7,9,9,6,5,3,6,25,2
1,6,5,5,5,5,5,5,25,2
1,9.5,9,9,8,9,8,9,25,2
1,8,7,8,6,10,5,8,25,2
1,6,6,6,5,5,5,6,25,2
1,7,6,7,6,6,6,6,25,2
1,8,9,8,8,7,7,8,25,2
1,1,9,8,1,3,1,2,25,2
1,5,6,7,4,5,6,5,25,2
1,5,5,7,3,6,3,5,25,2
1,6,6,7,6,7,5,6,25,2
1,6,7,7,6,5,7,6,25,2
1,3,4,6,5,5,6,3,25,2
1,5,7,8,5,5,2,5,25,2
1,7,9,9,8,8,6,7,25,2
1,4,8,8,7,8,7,7,25,2
1,6,9,9,7,6,6,7,25,2
1,6,9,9,9,7,3,8,25,2
1,5,7,8,7,5,6,6,25,2
1,8,10,10,5,8,4,9,25,2
1,4,7,7,4,7,4,5,25,2
1,5,8,8,7,7,5,8,25,2
1,5,9,9,8,8,8,8,25,2
1,6,7,8,7,6,6,7,25,2
1,5,4,8,4,4,6,5,25,2
1,2,4,8,1,6,6,3,25,2
1,4,6,8,6,6,10,4,27,2
1,7,7,7,7,6,8,7,27,2
1,6,3,4,2,4,2,3,27,2
1,6,6,7,6,7,6,6,27,2
1,6,5,7,5,6,5,6,27,2
1,3,5,6,4,6,7,3,27,2
1,5,6,10,2,3,3,4,27,2
1,7,8,8,5,7,6,7,27,2
1,4,7,7,4,6,5,5,27,2
1,6,8,9,6,6,5,6,27,2
1,6,7,8,7,6,7,7,27,2
1,7,4,9,6,7,3,7,27,2
1,4,4,6,3,6,5,3,27,2
1,9,6,9,3,6,2,8,27,2
1,4,6,7,3,4,4,5,27,2
